row_id,testament,book,chapter,verse,reference,term_id,occurrence_index,start,end,matched,before,after,verse_text,suggestion,risk,term_note,reviewer,decision,replacement,notes
a7a7878c2869d418d8c5,NT,MAT,23,38,MAT 23:38,he_aqui,46,0,7,He aquí,,su casa les es dejada desierta.,He aquí su casa les es dejada desierta.,miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
b1b6ae5c5d9e56c9163d,NT,MAT,24,23,MAT 24:23,he_aqui,47,30,37,He aquí,"Entonces, si alguno les dice:","está el Cristo, o allí, no crean.","Entonces, si alguno les dice: He aquí está el Cristo, o allí, no crean.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
7ec073f6abcd9417ed7c,NT,MAT,24,25,MAT 24:25,he_aqui,48,0,7,He aquí,,se lo he dicho antes.,He aquí se lo he dicho antes.,miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
b64c256a1ee324ecbd09,NT,MAT,24,26,MAT 24:26,he_aqui,49,23,30,He aquí,"Así que, si les dicen:",en el desierto está; no salgan: He aquí en las cámaras; no crean.,"Así que, si les dicen: He aquí en el desierto está; no salgan: He aquí en las cámaras; no crean.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
28cef81680cc03a6776e,NT,MAT,24,26,MAT 24:26,he_aqui,50,63,70,He aquí,"Así que, si les dicen: He aquí en el desierto está; no salgan:",en las cámaras; no crean.,"Así que, si les dicen: He aquí en el desierto está; no salgan: He aquí en las cámaras; no crean.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
02eee306194754fb4516,NT,MAT,25,6,MAT 25:6,he_aqui,51,39,46,He aquí,Y a la media noche fue oído un clamor:,", el esposo viene; salgan a recibirle.","Y a la media noche fue oído un clamor: He aquí, el esposo viene; salgan a recibirle.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
ba157531c1878ad22a43,NT,MAT,25,20,MAT 25:20,he_aqui,52,124,131,he aquí,"otros cinco talentos, diciendo: Señor, cinco talentos me entregaste;",otros cinco talentos he ganado sobre ellos.,"Y llegando el que había recibido cinco talentos, trajo otros cinco talentos, diciendo: Señor, cinco talentos me entregaste; he aquí otros cinco talentos he ganado sobre ellos.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
26b278e2511cf4eda0d4,NT,MAT,25,22,MAT 25:22,he_aqui,53,96,103,he aquí,"había recibido dos talentos, dijo: Señor, dos talentos me entregaste;",otros dos talentos he ganado sobre ellos.,"Y llegando también el que había recibido dos talentos, dijo: Señor, dos talentos me entregaste; he aquí otros dos talentos he ganado sobre ellos.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
a8a2546df84f4201fb63,NT,MAT,25,25,MAT 25:25,he_aqui,54,56,63,he aquí,"Y tuve miedo, y fuí, y escondí tu talento en la tierra:",tienes lo que es tuyo.,"Y tuve miedo, y fuí, y escondí tu talento en la tierra: he aquí tienes lo que es tuyo.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
f46ccd4c91694a8f9b41,NT,MAT,26,25,MAT 26:25,dicele,6,71,77,Dícele,"ntonces respondiendo Judas, que le entregaba, dijo: ¿Soy yo, Maestro?",: Tú lo has dicho.,"Entonces respondiendo Judas, que le entregaba, dijo: ¿Soy yo, Maestro? Dícele: Tú lo has dicho.",le dice,low,Forma enclitica arcaica.,Codex-assisted,replace,Le dice,Modernización de forma enclítica arcaica.
5277c03285f7027ec38a,NT,MAT,26,35,MAT 26:35,dicele,7,0,6,Dícele,,"Pedro: Aunque me sea menester morir contigo, no te negaré. Y todos lo","Dícele Pedro: Aunque me sea menester morir contigo, no te negaré. Y todos los discípulos dijeron lo mismo.",le dice,low,Forma enclitica arcaica.,Codex-assisted,replace,Le dice,Modernización de forma enclítica arcaica.
079eb50a2f053cc29ed5,NT,MAT,26,44,MAT 26:44,fuese,1,13,18,fuése,Y dejándolos,"de nuevo, y oró tercera vez, diciendo las mismas palabras.","Y dejándolos fuése de nuevo, y oró tercera vez, diciendo las mismas palabras.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
a34863abe94d35f01e8d,NT,MAT,26,45,MAT 26:45,diceles,10,33,40,díceles,Entonces vino a sus discípulos y,": Duerman ya, y descansen: he aquí ha llegado la hora, y el Hijo del h","Entonces vino a sus discípulos y díceles: Duerman ya, y descansen: he aquí ha llegado la hora, y el Hijo del hombre es entregado en manos de pecadores.",les dice,low,Forma enclitica arcaica.,Codex-assisted,replace,les dice,Modernización de forma enclítica arcaica.
5c33c98dabcfd344f4f0,NT,MAT,26,45,MAT 26:45,he_aqui,55,67,74,he aquí,"Entonces vino a sus discípulos y díceles: Duerman ya, y descansen:","ha llegado la hora, y el Hijo del hombre es entregado en manos de pec","Entonces vino a sus discípulos y díceles: Duerman ya, y descansen: he aquí ha llegado la hora, y el Hijo del hombre es entregado en manos de pecadores.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
fbebf1083eaaef07ba40,NT,MAT,26,46,MAT 26:46,he_aqui,56,19,26,he aquí,"Levántense, vamos:",ha llegado el que me ha entregado.,"Levántense, vamos: he aquí ha llegado el que me ha entregado.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
eca5d3ec3952d41f9335,NT,MAT,26,47,MAT 26:47,he_aqui,57,19,26,he aquí,"Y hablando aún él,","Judas, uno de los doce, vino, y con él mucha gente con espadas y con","Y hablando aún él, he aquí Judas, uno de los doce, vino, y con él mucha gente con espadas y con palos, de parte de los príncipes de los sacerdotes, y de los ancianos del pueblo.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
01618bd84965b67e2b9f,NT,MAT,26,51,MAT 26:51,he_aqui,58,2,9,he aquí,Y,", uno de los que estaban con Jesús, extendiendo la mano, sacó su espad","Y he aquí, uno de los que estaban con Jesús, extendiendo la mano, sacó su espada, e hiriendo a un siervo del pontífice, le quitó la oreja.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
f512a11ab6ba936c177c,NT,MAT,26,65,MAT 26:65,he_aqui,59,107,114,He aquí,"dos, diciendo: Blasfemado ha: ¿qué más necesidad tenemos de testigos?",", ahora han oído su blasfemia.","Entonces el pontífice rasgó sus vestidos, diciendo: Blasfemado ha: ¿qué más necesidad tenemos de testigos? He aquí, ahora han oído su blasfemia.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
7e4e365ac385e24e7b22,NT,MAT,27,5,MAT 27:5,partiose,1,46,54,partióse,"Y arrojando las piezas de plata en el templo,","; y fue, y se ahorcó.","Y arrojando las piezas de plata en el templo, partióse; y fue, y se ahorcó.",se fue,medium,Puede significar partir/salir; revisar contexto.,,,,
ea12a6887efefc0d78e5,NT,MAT,27,51,MAT 27:51,he_aqui,60,2,9,he aquí,Y,", el velo del templo se rompió en dos, de alto a bajo: y la tierra tem","Y he aquí, el velo del templo se rompió en dos, de alto a bajo: y la tierra tembló, y las piedras se hendieron;",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
ad490f4fd718952e45b2,NT,MAT,28,2,MAT 28:2,he_aqui,61,2,9,he aquí,Y,", fue hecho un gran terremoto: porque el ángel del Señor, descendiendo","Y he aquí, fue hecho un gran terremoto: porque el ángel del Señor, descendiendo del cielo y llegando, había revuelto la piedra, y estaba sentado sobre ella.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
29a83ae28e589c6bffca,NT,MAT,28,7,MAT 28:7,he_aqui,62,75,82,he aquí,"an presto, digan a sus discípulos que ha resucitado de los muertos: y","va delante de ustedes a Galilea; allí le verán; he aquí, se lo he dic","E vayan presto, digan a sus discípulos que ha resucitado de los muertos: y he aquí va delante de ustedes a Galilea; allí le verán; he aquí, se lo he dicho.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
ccea30d58e19c3b72d5e,NT,MAT,28,7,MAT 28:7,he_aqui,63,131,138,he aquí,os muertos: y he aquí va delante de ustedes a Galilea; allí le verán;,", se lo he dicho.","E vayan presto, digan a sus discípulos que ha resucitado de los muertos: y he aquí va delante de ustedes a Galilea; allí le verán; he aquí, se lo he dicho.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
38dbe97ddceed1203213,NT,MAT,28,9,MAT 28:9,he_aqui,64,0,7,He aquí,,", Jesús les sale al encuentro, diciendo: Salve. Y ellas se llegaron y","He aquí, Jesús les sale al encuentro, diciendo: Salve. Y ellas se llegaron y abrazaron sus pies, y le adoraron.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
5b0fcc41009ef4a13bae,NT,MAT,28,11,MAT 28:11,he_aqui,65,15,22,he aquí,"Y yendo ellas,","unos de la guardia vinieron a la ciudad, y dieron aviso a los príncip","Y yendo ellas, he aquí unos de la guardia vinieron a la ciudad, y dieron aviso a los príncipes de los sacerdotes de todas las cosas que habían acontecido.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
e6560279f4652693dbd6,NT,MAT,28,20,MAT 28:20,he_aqui,66,63,70,he aquí,Enseñándoles que guarden todas las cosas que les he mandado: y,", yo estoy con ustedes todos los días, hasta el fin del mundo. Amén.","Enseñándoles que guarden todas las cosas que les he mandado: y he aquí, yo estoy con ustedes todos los días, hasta el fin del mundo. Amén.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
90c03fc881a9f995a964,NT,MRK,1,2,MRK 1:2,he_aqui,67,40,47,He aquí,Como está escrito en Isaías el profeta:,"yo envío a mi mensajero delante de tu faz, que apareje tu camino dela","Como está escrito en Isaías el profeta: He aquí yo envío a mi mensajero delante de tu faz, que apareje tu camino delante de ti.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
e21f74113245bb50ade9,NT,MRK,2,24,MRK 2:24,he_aqui,68,34,41,He aquí,Entonces los Fariseos le dijeron:,", ¿por qué hacen en sábado lo que no es lícito?","Entonces los Fariseos le dijeron: He aquí, ¿por qué hacen en sábado lo que no es lícito?",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
2db483ddbc83442aa175,NT,MRK,3,32,MRK 3:32,he_aqui,69,57,64,He aquí,"Y la gente estaba sentada alrededor de él, y le dijeron:",", tu madre y tus hermanos te buscan fuera.","Y la gente estaba sentada alrededor de él, y le dijeron: He aquí, tu madre y tus hermanos te buscan fuera.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
41b6ab5fae6a7d50541e,NT,MRK,3,34,MRK 3:34,he_aqui,70,60,67,He aquí,"Y mirando a los que estaban sentados alrededor de él, dijo:",mi madre y hermanos.,"Y mirando a los que estaban sentados alrededor de él, dijo: He aquí mi madre y hermanos.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
1a2d93d0d4bfc5449643,NT,MRK,4,3,MRK 4:3,he_aqui,71,7,14,He aquí,Oigan:,", el sembrador salió a sembrar.","Oigan: He aquí, el sembrador salió a sembrar.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
25d63d149a84c3b674c8,NT,MRK,5,17,MRK 5:17,fuese,2,30,35,fuese,Y comenzaron a rogarle que se,de los términos de ellos.,Y comenzaron a rogarle que se fuese de los términos de ellos.,se fue,medium,Puede requerir ajustar la frase completa.,,,,
ba7e8c7bd87b50aad56b,NT,MRK,6,27,MRK 6:27,fuese,3,54,59,fuese,"Y luego el rey, enviando uno de la guardia, mandó que",traída su cabeza;,"Y luego el rey, enviando uno de la guardia, mandó que fuese traída su cabeza;",se fue,medium,Puede requerir ajustar la frase completa.,,,,
f9deb1dc20bd110ec3bf,NT,MRK,6,35,MRK 6:35,fuese,4,10,15,fuese,Y como ya,"el día muy entrado, sus discípulos llegaron a él, diciendo: El lugar","Y como ya fuese el día muy entrado, sus discípulos llegaron a él, diciendo: El lugar es desierto, y el día ya muy entrado;",se fue,medium,Puede requerir ajustar la frase completa.,,,,
ff6d780d73afe68ecc23,NT,MRK,9,38,MRK 9:38,respondiole,1,2,13,respondióle,Y,"Juan, diciendo: Maestro, hemos visto a uno que en tu nombre echaba fu","Y respondióle Juan, diciendo: Maestro, hemos visto a uno que en tu nombre echaba fuera los demonios, el cual no nos sigue; y se lo prohibimos, porque no nos sigue.",le respondio,low,Forma enclitica arcaica.,Codex-assisted,replace,le respondió,Modernización de forma enclítica arcaica.
1ea27ca356832546b5b1,NT,MRK,10,21,MRK 10:21,dijole,1,35,41,díjole,"Entonces Jesús mirándole, amóle, y",": Una cosa te falta: ve, vende todo lo que tienes, y da a los pobres,","Entonces Jesús mirándole, amóle, y díjole: Una cosa te falta: ve, vende todo lo que tienes, y da a los pobres, y tendrás tesoro en el cielo; y ven, sígueme, tomando tu cruz.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
71cf413658cc1f7b35b3,NT,MRK,10,28,MRK 10:28,he_aqui,72,34,41,He aquí,Entonces Pedro comenzó a decirle:,", nosotros hemos dejado todas las cosas, y te hemos seguido.","Entonces Pedro comenzó a decirle: He aquí, nosotros hemos dejado todas las cosas, y te hemos seguido.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
0cc052e314f6c7bf9995,NT,MRK,10,33,MRK 10:33,he_aqui,73,0,7,He aquí,,"subimos a Jerusalem, y el Hijo del hombre será entregado a los prínci","He aquí subimos a Jerusalem, y el Hijo del hombre será entregado a los príncipes de los sacerdotes, y a los escribas, y le condenarán a muerte, y le entregarán a los Gentiles:",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
3701e4b0c0f2ea0f603e,NT,MRK,11,21,MRK 11:21,he_aqui,74,46,53,he aquí,"Entonces Pedro acordándose, le dice: Maestro,","la higuera que maldijiste, se ha secado.","Entonces Pedro acordándose, le dice: Maestro, he aquí la higuera que maldijiste, se ha secado.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
afc5ee6fdba333f64020,NT,MRK,13,21,MRK 13:21,he_aqui,75,31,38,He aquí,Y entonces si alguno les dice:,", aquí está el Cristo; o, He aquí, allí está, no le crean.","Y entonces si alguno les dice: He aquí, aquí está el Cristo; o, He aquí, allí está, no le crean.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
4e113d8866d2d61a0f9e,NT,MRK,13,21,MRK 13:21,he_aqui,76,64,71,He aquí,"Y entonces si alguno les dice: He aquí, aquí está el Cristo; o,",", allí está, no le crean.","Y entonces si alguno les dice: He aquí, aquí está el Cristo; o, He aquí, allí está, no le crean.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
8f034aa6719a872b57d4,NT,MRK,14,35,MRK 14:35,fuese,5,62,67,fuese,"Y yéndose un poco adelante, se postró en tierra, y oró que si","posible, pasase de él aquella hora.","Y yéndose un poco adelante, se postró en tierra, y oró que si fuese posible, pasase de él aquella hora.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
547ae837540588ffddfb,NT,MRK,14,41,MRK 14:41,he_aqui,77,85,92,he aquí,"ra vez, y les dice: Duerman ya y descansen: basta, la hora es venida;",", el Hijo del hombre es entregado en manos de los pecadores.","Y vino la tercera vez, y les dice: Duerman ya y descansen: basta, la hora es venida; he aquí, el Hijo del hombre es entregado en manos de los pecadores.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
9c0c0c7c448ff7bc7ec0,NT,MRK,14,42,MRK 14:42,he_aqui,78,19,26,he aquí,"Levántense, vamos:",", el que me entrega está cerca.","Levántense, vamos: he aquí, el que me entrega está cerca.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
d0463f3738f526de99e7,NT,MRK,15,15,MRK 15:15,fuese,6,113,118,fuese,"es soltó a Barrabás, y entregó a Jesús, después de azotarle, para que",crucificado.,"Y Pilato, queriendo satisfacer al pueblo, les soltó a Barrabás, y entregó a Jesús, después de azotarle, para que fuese crucificado.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
a8ffeff44ef7af1284e1,NT,MRK,15,35,MRK 15:35,he_aqui,79,49,56,He aquí,"Y oyéndole unos de los que estaban allí, decían:",", llama a Elías.","Y oyéndole unos de los que estaban allí, decían: He aquí, llama a Elías.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
b469b390dbf80e5e4881,NT,MRK,15,44,MRK 15:44,fuese,7,29,34,fuese,Y Pilato se maravilló que ya,"muerto; y haciendo venir al centurión, preguntóle si era ya muerto.","Y Pilato se maravilló que ya fuese muerto; y haciendo venir al centurión, preguntóle si era ya muerto.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
4d8cb5c966b9addb4d46,NT,MRK,16,6,MRK 16:6,he_aqui,80,111,118,he aquí,"Jesús Nazareno, el que fue crucificado; resucitado há, no está aquí;",el lugar en donde le pusieron.,"Pero él les dice: No se asusten: buscan a Jesús Nazareno, el que fue crucificado; resucitado há, no está aquí; he aquí el lugar en donde le pusieron.",miren,high,Formula biblica; decidir si se conserva en citas solemnes.,,,,
0e0dedf6c9f498082e4e,NT,LUK,1,29,LUK 1:29,fuese,8,77,82,fuese,"la, cuando le vio, se turbó de sus palabras, y pensaba qué salutación",ésta.,"Pero ella, cuando le vio, se turbó de sus palabras, y pensaba qué salutación fuese ésta.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
2e611b44a70cb7a8f056,NT,LUK,2,1,LUK 2:1,fuese,9,92,97,fuese,"s días que salió edicto de parte de Augusto César, que toda la tierra",empadronada.,"Y aconteció en aquellos días que salió edicto de parte de Augusto César, que toda la tierra fuese empadronada.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
8fdeb852f6b3e4065c1c,NT,LUK,2,21,LUK 2:21,fuese,10,124,129,fuese,aron su nombre JESÚS; el cual le fue puesto por el ángel antes que él,concebido en el vientre.,"Y pasados los ocho días para circuncidar al niño, llamaron su nombre JESÚS; el cual le fue puesto por el ángel antes que él fuese concebido en el vientre.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
cdb3a9d940b13b3bae19,NT,LUK,2,48,LUK 2:48,dijole,2,39,45,díjole,"Y cuando le vieron, se maravillaron; y","su madre: Hijo, ¿por qué nos has hecho así? He aquí, tu padre y yo te","Y cuando le vieron, se maravillaron; y díjole su madre: Hijo, ¿por qué nos has hecho así? He aquí, tu padre y yo te hemos buscado con dolor.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
d062cbacc4fc3921df93,NT,LUK,3,15,LUK 3:15,fuese,11,80,85,fuese,"el pueblo esperando, y pensando todos de Juan en sus corazones, si él","el Cristo,","Y estando el pueblo esperando, y pensando todos de Juan en sus corazones, si él fuese el Cristo,",se fue,medium,Puede requerir ajustar la frase completa.,,,,
7c30dc257d538b00d3a1,NT,LUK,3,17,LUK 3:17,alfoli,3,73,79,alfolí,"o bieldo está en su mano, y limpiará su era, y juntará el trigo en su",", y la paja quemará en fuego que nunca se apagará.","Cuyo bieldo está en su mano, y limpiará su era, y juntará el trigo en su alfolí, y la paja quemará en fuego que nunca se apagará.",granero,medium,Termino agricola arcaico.,,,,
9dd2c90a4af5782dd602,NT,LUK,5,14,LUK 5:14,dijole,3,49,55,díjole,"Y él le mandó que no lo dijese a nadie: Pero ve,",", muéstrate al sacerdote, y ofrece por tu limpieza, como mandó Moisés,","Y él le mandó que no lo dijese a nadie: Pero ve, díjole, muéstrate al sacerdote, y ofrece por tu limpieza, como mandó Moisés, para testimonio a ellos.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
14d393e1c29b636b8a95,NT,LUK,6,20,LUK 6:20,bienaventurados,11,47,62,Bienaventurados,"Y alzando él los ojos a sus discípulos, decía:",ustedes los pobres; porque su es el reino de Dios.,"Y alzando él los ojos a sus discípulos, decía: Bienaventurados ustedes los pobres; porque su es el reino de Dios.",dichosos,high,Termino tradicional; revisar por pasaje.,,,,
5556a4c624d0bf4d1321,NT,LUK,6,21,LUK 6:21,bienaventurados,12,0,15,Bienaventurados,,los que ahora tienen hambre; porque serán saciados. Bienaventurados l,"Bienaventurados los que ahora tienen hambre; porque serán saciados. Bienaventurados los que ahora lloran, porque reirán.",dichosos,high,Termino tradicional; revisar por pasaje.,,,,
a09a91286316e9e5fc4f,NT,LUK,6,21,LUK 6:21,bienaventurados,13,68,83,Bienaventurados,Bienaventurados los que ahora tienen hambre; porque serán saciados.,"los que ahora lloran, porque reirán.","Bienaventurados los que ahora tienen hambre; porque serán saciados. Bienaventurados los que ahora lloran, porque reirán.",dichosos,high,Termino tradicional; revisar por pasaje.,,,,
eef5d5c5f5fee66b8569,NT,LUK,6,22,LUK 6:22,bienaventurados,14,0,15,Bienaventurados,,"serán, cuando los hombres les aborrezcan, y cuando les aparten de sí,","Bienaventurados serán, cuando los hombres les aborrezcan, y cuando les aparten de sí, y les denuesten, y desechen su nombre como malo, por el Hijo del hombre.",dichosos,high,Termino tradicional; revisar por pasaje.,,,,
ee27fe5dd3760b8388cb,NT,LUK,8,37,LUK 8:37,fuese,12,85,90,fuese,"a multitud de la tierra de los Gadarenos alrededor, le rogaron que se","de ellos; porque tenían gran temor. Y él, subiendo en el barco, volvi","Entonces toda la multitud de la tierra de los Gadarenos alrededor, le rogaron que se fuese de ellos; porque tenían gran temor. Y él, subiendo en el barco, volvióse.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
22e45d636767d565677a,NT,LUK,10,23,LUK 10:23,bienaventurados,15,49,64,Bienaventurados,"Y vuelto particularmente a los discípulos, dijo:",los ojos que ven lo que ustedes ven:,"Y vuelto particularmente a los discípulos, dijo: Bienaventurados los ojos que ven lo que ustedes ven:",dichosos,high,Termino tradicional; revisar por pasaje.,,,,
007685016555d711462d,NT,LUK,10,28,LUK 10:28,dijole,4,2,8,díjole,Y,": Bien has respondido: haz esto, y vivirás.","Y díjole: Bien has respondido: haz esto, y vivirás.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
29f3d8e42fc12796a5f1,NT,LUK,11,28,LUK 11:28,bienaventurados,16,17,32,bienaventurados,Y él dijo: Antes,"los que oyen la palabra de Dios, y la guardan.","Y él dijo: Antes bienaventurados los que oyen la palabra de Dios, y la guardan.",dichosos,high,Termino tradicional; revisar por pasaje.,,,,
ae0e6a287d42657df228,NT,LUK,12,13,LUK 12:13,dijole,5,2,8,díjole,Y,"uno de la compañía: Maestro, di a mi hermano que parta conmigo la her","Y díjole uno de la compañía: Maestro, di a mi hermano que parta conmigo la herencia.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
574fbfb62e08e36844fb,NT,LUK,12,20,LUK 12:20,dijole,6,2,8,díjole,Y,"Dios: Necio, esta noche vuelven a pedir tu alma; y lo que has preveni","Y díjole Dios: Necio, esta noche vuelven a pedir tu alma; y lo que has prevenido, ¿de quién será?",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
7f6ab07409757b658b55,NT,LUK,12,24,LUK 12:24,alfoli,4,78,84,alfolí,"en los cuervos, que ni siembran, ni siegan; que ni tienen cillero, ni",; y Dios los alimenta. ¿Cuánto de más estima son ustedes que las aves?,"Consideren los cuervos, que ni siembran, ni siegan; que ni tienen cillero, ni alfolí; y Dios los alimenta. ¿Cuánto de más estima son ustedes que las aves?",granero,medium,Termino agricola arcaico.,,,,
e11158a588529cffd34f,NT,LUK,12,37,LUK 12:37,bienaventurados,17,0,15,Bienaventurados,,"aquellos siervos, a los cuales cuando el Señor venga, halle velando:","Bienaventurados aquellos siervos, a los cuales cuando el Señor venga, halle velando: de cierto les digo, que se ceñirá, y hará que se sienten a la mesa, y pasando les servirá.",dichosos,high,Termino tradicional; revisar por pasaje.,,,,
ba3fc7db6f925a28003c,NT,LUK,12,38,LUK 12:38,bienaventurados,18,91,106,bienaventurados,"egunda vigilia, y aunque venga a la tercera vigilia, y los halle así,",son los tales siervos.,"Y aunque venga a la segunda vigilia, y aunque venga a la tercera vigilia, y los halle así, bienaventurados son los tales siervos.",dichosos,high,Termino tradicional; revisar por pasaje.,,,,
cc7896fef1dcdab41f31,NT,LUK,13,12,LUK 13:12,dijole,7,32,38,díjole,"Y como Jesús la vio, llamóla, y",": Mujer, libre eres de tu enfermedad.","Y como Jesús la vio, llamóla, y díjole: Mujer, libre eres de tu enfermedad.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
8e7366260e5ff060b249,NT,LUK,13,23,LUK 13:23,dijole,8,2,8,díjole,Y,"uno: Señor, ¿son pocos los que se salvan? Y él les dijo:","Y díjole uno: Señor, ¿son pocos los que se salvan? Y él les dijo:",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
c0900d92ec8e2625238b,NT,LUK,16,25,LUK 16:25,dijole,9,2,8,díjole,Y,"Abraham: Hijo, acuérdate que recibiste tus bienes en tu vida, y Lázar","Y díjole Abraham: Hijo, acuérdate que recibiste tus bienes en tu vida, y Lázaro también males; pero ahora éste es consolado aquí, y tú atormentado.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
51407c8467f6506811a8,NT,LUK,17,19,LUK 17:19,dijole,10,2,8,díjole,Y,": Levántate, vete; tu fe te ha salvado.","Y díjole: Levántate, vete; tu fe te ha salvado.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
2510571e5c536a4c8d45,NT,LUK,19,3,LUK 19:3,fuese,13,30,35,fuese,Y procuraba ver a Jesús quién,"; pero no podía a causa de la multitud, porque era pequeño de estatura","Y procuraba ver a Jesús quién fuese; pero no podía a causa de la multitud, porque era pequeño de estatura.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
b0a9b84864ecbed3d86d,NT,LUK,19,5,LUK 19:5,dijole,11,52,58,díjole,"Y como vino a aquel lugar Jesús, mirando, le vio, y",": Zaqueo, date priesa, desciende, porque hoy es necesario que pose en","Y como vino a aquel lugar Jesús, mirando, le vio, y díjole: Zaqueo, date priesa, desciende, porque hoy es necesario que pose en tu casa.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
c0fe17eb8628841b9e15,NT,LUK,23,23,LUK 23:23,fuese,14,50,55,fuese,"Pero ellos instaban a grandes voces, pidiendo que",crucificado. Y las voces de ellos y de los príncipes de los sacerdote,"Pero ellos instaban a grandes voces, pidiendo que fuese crucificado. Y las voces de ellos y de los príncipes de los sacerdotes crecían.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
69fea4cc6d135c8ae025,NT,JHN,1,31,JHN 1:31,fuese,15,33,38,fuese,Y yo no le conocía; más para que,"manifestado a Israel, por eso vine yo bautizando con agua.","Y yo no le conocía; más para que fuese manifestado a Israel, por eso vine yo bautizando con agua.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
a1dd1169f425bed34f77,NT,JHN,1,38,JHN 1:38,diceles,11,43,50,díceles,"Y volviéndose Jesús, y viéndolos seguirle,",: ¿Qué buscan? Y ellos le dijeron: Rabbí (que declarado quiere decir M,"Y volviéndose Jesús, y viéndolos seguirle, díceles: ¿Qué buscan? Y ellos le dijeron: Rabbí (que declarado quiere decir Maestro) ¿dónde moras?",les dice,low,Forma enclitica arcaica.,Codex-assisted,replace,les dice,Modernización de forma enclítica arcaica.
