row_id,testament,book,chapter,verse,reference,term_id,occurrence_index,start,end,matched,before,after,verse_text,suggestion,risk,term_note,reviewer,decision,replacement,notes
1d20a8301be098580765,OT,JOS,9,6,JOS 9:6,dijeronle,9,43,52,dijéronle,"Así vinieron a Josué al campo en Gilgal, y",a él y a los de Israel: Nosotros venimos de tierra muy lejana: hagan,"Así vinieron a Josué al campo en Gilgal, y dijéronle a él y a los de Israel: Nosotros venimos de tierra muy lejana: hagan pues ahora con nosotros alianza.",le dijeron,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijeron,Modernización de forma enclítica arcaica.
58b518b46d4a129d0ed6,OT,JOS,11,20,JOS 11:20,fuese,25,135,140,fuese,"a que resistiesen con guerra a Israel, para destruirlos, y que no les","hecha misericordia, antes fuesen desarraigados, como Jehová lo había","Porque esto vino de Jehová, que endurecía el corazón de ellos para que resistiesen con guerra a Israel, para destruirlos, y que no les fuese hecha misericordia, antes fuesen desarraigados, como Jehová lo había mandado a Moisés.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
937a8ccc97003eabc167,OT,JOS,22,2,JOS 22:2,dijoles,34,2,9,díjoles,Y,": Ustedes han guardado todo lo que Moisés siervo de Jehová les mandó,","Y díjoles: Ustedes han guardado todo lo que Moisés siervo de Jehová les mandó, y han obedecido a mi voz en todo lo que les he mandado.",les dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,les dijo,Modernización de forma enclítica arcaica.
b6ff3982b94cb0204442,OT,JOS,22,28,JOS 22:28,fuese,26,249,254,fuese,"ron nuestros padres, no para holocaustos o sacrificios, sino para que",testimonio entre nosotros y ustedes.,"Nosotros, pues, dijimos: Si acontece que tal digan a nosotros, o a nuestras generaciones en lo por venir, entonces responderemos: Miren el símil del altar de Jehová, el cual hicieron nuestros padres, no para holocaustos o sacrificios, sino para que fuese testimonio entre nosotros y ustedes.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
1e9dc3775b9a1b3780c0,OT,JOS,23,2,JOS 23:2,dijoles,35,88,95,díjoles,"l, a sus ancianos, a sus príncipes, a sus jueces y a sus oficiales, y",: Yo soy ya viejo y entrado en días:,"Llamó a todo Israel, a sus ancianos, a sus príncipes, a sus jueces y a sus oficiales, y díjoles: Yo soy ya viejo y entrado en días:",les dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,les dijo,Modernización de forma enclítica arcaica.
92df1880131fe086ba05,OT,JDG,1,24,JDG 1:24,dijeronle,10,62,71,dijéronle,"Y los que espiaban vieron un hombre que salía de la ciudad, y",": Muéstranos ahora la entrada de la ciudad, y haremos contigo miserico","Y los que espiaban vieron un hombre que salía de la ciudad, y dijéronle: Muéstranos ahora la entrada de la ciudad, y haremos contigo misericordia.",le dijeron,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijeron,Modernización de forma enclítica arcaica.
6447bc5520a886200546,OT,JDG,1,26,JDG 1:26,fuese,27,2,7,fuese,Y,"el hombre a la tierra de los Hetheos, y edificó una ciudad, a la cual","Y fuese el hombre a la tierra de los Hetheos, y edificó una ciudad, a la cual llamó Luz: y este es su nombre hasta hoy.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
db44d3cd53629e125cdb,OT,JDG,3,2,JDG 3:2,fuese,28,101,106,fuese,"los hijos de Israel conociese, para enseñarlos en la guerra, siquiera",a los que antes no la habían conocido:,"Para que al menos el linaje de los hijos de Israel conociese, para enseñarlos en la guerra, siquiera fuese a los que antes no la habían conocido:",se fue,medium,Puede requerir ajustar la frase completa.,,,,
757a4725ad4c1830c9ac,OT,JDG,6,29,JDG 6:29,dijeronles,3,73,83,dijéronles,"ecíanse unos a otros: ¿Quién ha hecho esto? Y buscando e inquiriendo,",: Gedeón hijo de Joas lo ha hecho. Entonces los hombres de la ciudad d,"Y decíanse unos a otros: ¿Quién ha hecho esto? Y buscando e inquiriendo, dijéronles: Gedeón hijo de Joas lo ha hecho. Entonces los hombres de la ciudad dijeron a Joas:",les dijeron,low,Forma enclitica arcaica.,Codex-assisted,replace,les dijeron,Modernización de forma enclítica arcaica.
7d08562f1c1f64481292,OT,JDG,7,17,JDG 7:17,dijoles,36,2,9,díjoles,Y,": Mírenme a mí, y hagan como yo haga; he aquí que cuando yo llegue al","Y díjoles: Mírenme a mí, y hagan como yo haga; he aquí que cuando yo llegue al principio del campo, como yo haga, así harán ustedes.",les dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,les dijo,Modernización de forma enclítica arcaica.
d0271be8ec9b9f7d56a4,OT,JDG,8,24,JDG 8:24,dijoles,37,2,9,díjoles,Y,"Gedeón: Deseo hacerles una petición, que cada uno me dé los zarcillos","Y díjoles Gedeón: Deseo hacerles una petición, que cada uno me dé los zarcillos de su despojo. (Porque traían zarcillos de oro, que eran Ismaelitas.)",les dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,les dijo,Modernización de forma enclítica arcaica.
308cad22903b9ef23497,OT,JDG,9,1,JDG 9:1,fuese,29,2,7,fuése,Y,"Abimelech hijo de Jerobaal a Sichêm, a los hermanos de su madre, y ha","Y fuése Abimelech hijo de Jerobaal a Sichêm, a los hermanos de su madre, y habló con ellos, y con toda la familia de la casa del padre de su madre, diciendo:",se fue,medium,Puede requerir ajustar la frase completa.,,,,
8a95e4ec150fc7839ed5,OT,JDG,9,7,JDG 9:7,dijoles,38,105,112,díjoles,"y púsose en la cumbre del monte de Gerizim, y alzando su voz clamó, y",": Óiganme, varones de Sichêm; que Dios les oiga.","Y como se lo dijesen a Jotham, fue y púsose en la cumbre del monte de Gerizim, y alzando su voz clamó, y díjoles: Óiganme, varones de Sichêm; que Dios les oiga.",les dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,les dijo,Modernización de forma enclítica arcaica.
cf88b7f832f26beb06e6,OT,JDG,9,21,JDG 9:21,fuese,30,28,33,fuése,"Y huyó Jotham, y se fugó, y","a Beer, y allí se estuvo por causa de Abimelech su hermano.","Y huyó Jotham, y se fugó, y fuése a Beer, y allí se estuvo por causa de Abimelech su hermano.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
3de1295c4f7dca4b3008,OT,JDG,13,16,JDG 13:16,fuese,31,165,170,fuese,"es hacer holocausto, sacrifícalo a Jehová. Y no sabía Manoa que aquél",ángel de Jehová.,"Y el ángel de Jehová respondió a Manoa: Aunque me detengas no comeré de tu pan: pero si quisieres hacer holocausto, sacrifícalo a Jehová. Y no sabía Manoa que aquél fuese ángel de Jehová.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
0b173bbf73a586970e71,OT,JDG,14,9,JDG 14:9,fuese,32,26,31,fuése,"Y tomándolo en sus manos,","comiéndolo por el camino: y llegado que hubo a su padre y a su madre,","Y tomándolo en sus manos, fuése comiéndolo por el camino: y llegado que hubo a su padre y a su madre, dióles también a ellos que comiesen; pero no les descubrió que había tomado aquella miel del cuerpo del león.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
a27ea4ae53b8d757ea92,OT,JDG,14,20,JDG 14:20,fuese,33,205,210,fuése,e vestidos a los que habían explicado el enigma: y encendido en enojo,"a casa de su padre. Y la mujer de Samsón fue dada a su compañero, con","Y el espíritu de Jehová cayó sobre él, y descendió a Ascalón, e hirió treinta hombres de ellos; y tomando sus despojos, dio las mudas de vestidos a los que habían explicado el enigma: y encendido en enojo fuése a casa de su padre. Y la mujer de Samsón fue dada a su compañero, con el cual él antes se acompañaba.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
191d3409b2e7eb3851a3,OT,JDG,16,3,JDG 16:3,fuese,34,164,169,fuése,"de la ciudad con sus dos pilares y su cerrojo, echóselas al hombro, y",", y subióse con ellas a la cumbre del monte que está delante de Hebrón","Pero Samsón durmió hasta la media noche; y a la media noche se levantó, y tomando las puertas de la ciudad con sus dos pilares y su cerrojo, echóselas al hombro, y fuése, y subióse con ellas a la cumbre del monte que está delante de Hebrón.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
a3d5b86303ae1ec35e97,OT,JDG,16,5,JDG 16:5,dijeronle,11,52,61,dijéronle,"Y vinieron a ella los príncipes de los Filisteos, y",": Engáñale y sabe en qué consiste su grande fuerza, y cómo lo podríamo","Y vinieron a ella los príncipes de los Filisteos, y dijéronle: Engáñale y sabe en qué consiste su grande fuerza, y cómo lo podríamos vencer, para que lo atemos y lo atormentemos; y cada uno de nosotros te dará mil y cien siclos de plata.",le dijeron,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijeron,Modernización de forma enclítica arcaica.
cd7358f39a9f1a510baa,OT,JDG,18,2,JDG 18:2,dijeronles,4,162,172,dijéronles,"Sora y Esthaol, para que reconociesen y explorasen bien la tierra; y",": Vayan y reconozcan la tierra. Estos vinieron al monte de Ephraim, ha","Y los hijos de Dan enviaron de su tribu cinco hombres de sus términos, hombres valientes, de Sora y Esthaol, para que reconociesen y explorasen bien la tierra; y dijéronles: Vayan y reconozcan la tierra. Estos vinieron al monte de Ephraim, hasta la casa de Michâs, y allí posaron.",les dijeron,low,Forma enclitica arcaica.,Codex-assisted,replace,les dijeron,Modernización de forma enclítica arcaica.
62c431cf6d576eedc15f,OT,JDG,18,3,JDG 18:3,dijeronle,12,100,109,dijéronle,"a de Michâs, reconocieron la voz del joven Levita; y llegándose allá,",: ¿Quién te ha traído por acá? ¿y qué haces aquí? ¿y qué tienes tú por,"Y como estaban cerca de la casa de Michâs, reconocieron la voz del joven Levita; y llegándose allá, dijéronle: ¿Quién te ha traído por acá? ¿y qué haces aquí? ¿y qué tienes tú por aquí?",le dijeron,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijeron,Modernización de forma enclítica arcaica.
c3bbbdbeedca1607948c,OT,JDG,18,15,JDG 18:15,preguntaronle,1,76,89,preguntáronle,"ándose allá, vinieron a la casa del joven Levita en casa de Michâs, y",cómo estaba.,"Y llegándose allá, vinieron a la casa del joven Levita en casa de Michâs, y preguntáronle cómo estaba.",le preguntaron,low,Forma enclitica arcaica.,Codex-assisted,replace,le preguntaron,Modernización de forma enclítica arcaica.
8fd443c64829b038e2e1,OT,JDG,19,2,JDG 19:2,fuese,35,37,42,fuese,"Y su concubina adulteró contra él, y","de él a casa de su padre, a Beth-lehem de Judá, y estuvo allá por tie","Y su concubina adulteró contra él, y fuese de él a casa de su padre, a Beth-lehem de Judá, y estuvo allá por tiempo de cuatro meses.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
ac5ecc20290326a6d62e,OT,JDG,19,23,JDG 19:23,dijoles,39,48,55,díjoles,"Y saliendo a ellos aquel varón, amo de la casa,",": No, hermanos míos, les ruego que no cometan este mal, pues que este","Y saliendo a ellos aquel varón, amo de la casa, díjoles: No, hermanos míos, les ruego que no cometan este mal, pues que este hombre ha entrado en mi casa, no hagan esta maldad.",les dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,les dijo,Modernización de forma enclítica arcaica.
b23e048f9e4798cb34a5,OT,JDG,19,28,JDG 19:28,fuese,36,129,134,fuése,"Entonces la levantó el varón, y echándola sobre su asno, levantóse y",a su lugar.,"Y él le dijo: Levántate, y vámonos. Pero ella no respondió. Entonces la levantó el varón, y echándola sobre su asno, levantóse y fuése a su lugar.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
4a9b2b27c48ec72d689e,OT,RUT,1,10,RUT 1:10,dijeronle,13,2,11,dijéronle,Y,: Ciertamente nosotras volveremos contigo a tu pueblo.,Y dijéronle: Ciertamente nosotras volveremos contigo a tu pueblo.,le dijeron,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijeron,Modernización de forma enclítica arcaica.
176cbc04439b1d6dded5,OT,RUT,1,12,RUT 1:12,fuese,37,122,127,fuese,a para ser para varón. Y aunque dijese: Esperanza tengo; y esta noche,"con varón, y aun pariese hijos;","Vuélvanse, hijas mías, e váyanse; que yo ya soy vieja para ser para varón. Y aunque dijese: Esperanza tengo; y esta noche fuese con varón, y aun pariese hijos;",se fue,medium,Puede requerir ajustar la frase completa.,,,,
618a62994a1aad9fe622,OT,1SA,1,18,1SA 1:18,fuese,38,59,64,fuése,Y ella dijo: Halle tu sierva gracia delante de tus ojos. Y,"la mujer su camino, y comió, y no estuvo más triste.","Y ella dijo: Halle tu sierva gracia delante de tus ojos. Y fuése la mujer su camino, y comió, y no estuvo más triste.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
d0451a548bfba092fbcd,OT,1SA,2,23,1SA 2:23,dijoles,40,2,9,díjoles,Y,: ¿Por qué hacen cosas semejantes? Porque yo oigo de todo este pueblo,Y díjoles: ¿Por qué hacen cosas semejantes? Porque yo oigo de todo este pueblo sus malos procederes.,les dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,les dijo,Modernización de forma enclítica arcaica.
96bc64c409c1ada4d22b,OT,1SA,3,3,1SA 3:3,fuese,39,109,114,fuese,"Jehová, donde el arca de Dios estaba: y antes que la lámpara de Dios","apagada,","Samuel estaba durmiendo en el templo de Jehová, donde el arca de Dios estaba: y antes que la lámpara de Dios fuese apagada,",se fue,medium,Puede requerir ajustar la frase completa.,,,,
6f7cbc6a4967db2d29a2,OT,1SA,8,5,1SA 8:5,dijeronle,14,2,11,dijéronle,Y,": He aquí tú has envejecido, y tus hijos no van por tus caminos: por t","Y dijéronle: He aquí tú has envejecido, y tus hijos no van por tus caminos: por tanto, constitúyenos ahora un rey que nos juzgue, como todas las gentes.",le dijeron,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijeron,Modernización de forma enclítica arcaica.
0a08af75cdcfb1e28dcd,OT,1SA,14,33,1SA 14:33,dijeronle,15,32,41,dijéronle,"Y dándole de ello aviso a Saúl,",: El pueblo peca contra Jehová comiendo con sangre. Y él dijo: Ustedes,"Y dándole de ello aviso a Saúl, dijéronle: El pueblo peca contra Jehová comiendo con sangre. Y él dijo: Ustedes han prevaricado; ruédenme ahora acá una grande piedra.",le dijeron,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijeron,Modernización de forma enclítica arcaica.
f114dcb2938e1dc340ef,OT,1SA,15,34,1SA 15:34,fuese,40,0,5,Fuése,,"luego Samuel a Rama, y Saúl subió a su casa en Gabaa de Saúl.","Fuése luego Samuel a Rama, y Saúl subió a su casa en Gabaa de Saúl.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
4f468a9373bbe526177c,OT,1SA,17,20,1SA 17:20,fuese,41,78,83,fuése,"e pues David de mañana, y dejando las ovejas al cuidado de un guarda,","con su carga, como Isaí le había mandado; y llegó al atrincheramiento","Levantóse pues David de mañana, y dejando las ovejas al cuidado de un guarda, fuése con su carga, como Isaí le había mandado; y llegó al atrincheramiento del ejército, el cual había salido en ordenanza, y tocaba alarma para la pelea.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
e036ee62cf9e98a3e59c,OT,1SA,17,36,1SA 17:36,fuese,42,0,5,Fuese,,"león, fuese oso, tu siervo lo mataba; pues este Filisteo incircunciso","Fuese león, fuese oso, tu siervo lo mataba; pues este Filisteo incircunciso será como uno de ellos, porque ha provocado al ejército del Dios viviente.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
3050dae414d7133f91bd,OT,1SA,17,36,1SA 17:36,fuese,43,12,17,fuese,"Fuese león,","oso, tu siervo lo mataba; pues este Filisteo incircunciso será como u","Fuese león, fuese oso, tu siervo lo mataba; pues este Filisteo incircunciso será como uno de ellos, porque ha provocado al ejército del Dios viviente.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
c1eaaabcebbda849d1dd,OT,1SA,18,27,1SA 18:27,fuese,44,167,172,fuese,"vid los prepucios de ellos, y entregáronlos todos al rey, para que él",hecho yerno del rey. Y Saúl le dio a su hija Michâl por mujer.,"Levantóse David, y partióse con su gente, e hirió doscientos hombres de los Filisteos; y trajo David los prepucios de ellos, y entregáronlos todos al rey, para que él fuese hecho yerno del rey. Y Saúl le dio a su hija Michâl por mujer.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
a05c341b4b17bcd7ef28,OT,1SA,18,27,1SA 18:27,partiose,3,19,27,partióse,"Levantóse David, y","con su gente, e hirió doscientos hombres de los Filisteos; y trajo Da","Levantóse David, y partióse con su gente, e hirió doscientos hombres de los Filisteos; y trajo David los prepucios de ellos, y entregáronlos todos al rey, para que él fuese hecho yerno del rey. Y Saúl le dio a su hija Michâl por mujer.",se fue,medium,Puede significar partir/salir; revisar contexto.,,,,
77f729c518297c220807,OT,1SA,20,42,1SA 20:42,fuese,45,192,197,fuése,"entre mi simiente y la simiente tuya, para siempre. Y él se levantó y",: y Jonathán se entró en la ciudad.,"Y Jonathán dijo a David: Vete en paz, que ambos hemos jurado por el nombre de Jehová, diciendo: Jehová sea entre mí y ti, entre mi simiente y la simiente tuya, para siempre. Y él se levantó y fuése: y Jonathán se entró en la ciudad.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
1b93bf800e3b4aaad3e6,OT,1SA,22,3,1SA 22:3,fuese,46,2,7,fuése,Y,"David de allí a Mizpa de Moab, y dijo al rey de Moab: Yo te ruego que","Y fuése David de allí a Mizpa de Moab, y dijo al rey de Moab: Yo te ruego que mi padre y mi madre estén con ustedes, hasta que sepa lo que Dios hará de mí.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
a12394cd3fe661e6c31f,OT,1SA,23,5,1SA 23:5,partiose,4,0,8,Partióse,,"pues David con sus hombres a Keila, y peleó contra los Filisteos, y t","Partióse pues David con sus hombres a Keila, y peleó contra los Filisteos, y trajo antecogidos sus ganados, e hiriólos con grande estrago: y libró David a los de Keila.",se fue,medium,Puede significar partir/salir; revisar contexto.,,,,
04f34f682d7cd3ba41da,OT,1SA,23,25,1SA 23:25,partiose,5,2,10,partióse,Y,"Saúl con su gente a buscarlo; pero fue dado aviso a David, y descendi","Y partióse Saúl con su gente a buscarlo; pero fue dado aviso a David, y descendió a la peña, y quedóse en el desierto de Maón. Lo cual como Saúl oyó, siguió a David al desierto de Maón.",se fue,medium,Puede significar partir/salir; revisar contexto.,,,,
6a6565ad6a18104741d2,OT,1SA,24,8,1SA 24:8,fuese,47,125,130,fuése,"permitió que se levantasen contra Saúl. Y Saúl, saliendo de la cueva,",su camino.,"Así quebrantó David a los suyos con palabras, y no les permitió que se levantasen contra Saúl. Y Saúl, saliendo de la cueva, fuése su camino.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
5cd11b3fa88cffa7d48c,OT,1SA,24,22,1SA 24:22,fuese,48,147,152,fuése,aerás mi nombre de la casa de mi padre. Entonces David juró a Saúl. Y,"Saúl a su casa, y David y los suyos se subieron al sitio fuerte.","Júrame pues ahora por Jehová, que no cortarás mi simiente después de mí, ni raerás mi nombre de la casa de mi padre. Entonces David juró a Saúl. Y fuése Saúl a su casa, y David y los suyos se subieron al sitio fuerte.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
4462b84c01bd2ab9b49b,OT,1SA,25,5,1SA 25:5,dijoles,41,37,44,díjoles,"Entonces envió David diez criados, y",": Suban al Carmelo, e vayan a Nabal, y salúdenle en mi nombre,","Entonces envió David diez criados, y díjoles: Suban al Carmelo, e vayan a Nabal, y salúdenle en mi nombre,",les dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,les dijo,Modernización de forma enclítica arcaica.
793a77ddc0e79168d4ec,OT,1SA,28,8,1SA 28:8,fuese,49,46,51,fuése,"Y disfrazóse Saúl, y púsose otros vestidos, y","con dos hombres, y vinieron a aquella mujer de noche; y él dijo: Yo t","Y disfrazóse Saúl, y púsose otros vestidos, y fuése con dos hombres, y vinieron a aquella mujer de noche; y él dijo: Yo te ruego que me adivines por el espíritu de pythón, y me hagas subir a quien yo te diga.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
568960b6a6a7c006dc64,OT,1SA,29,4,1SA 29:4,dijeronle,16,65,74,dijéronle,"Entonces los príncipes de los Filisteos se enojaron contra él, y",": Envía a este hombre, que se vuelva al lugar que le señalaste, y no v","Entonces los príncipes de los Filisteos se enojaron contra él, y dijéronle: Envía a este hombre, que se vuelva al lugar que le señalaste, y no venga con nosotros a la batalla, no sea que en la batalla se nos vuelva enemigo: porque ¿con qué cosa volvería mejor a la gracia de su señor que con las cabezas de estos hombres?",le dijeron,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijeron,Modernización de forma enclítica arcaica.
facf56d1cfd59dd18a2d,OT,1SA,30,9,1SA 30:9,partiose,6,0,8,Partióse,,"pues David, él y los seiscientos hombres que con él estaban, y vinier","Partióse pues David, él y los seiscientos hombres que con él estaban, y vinieron hasta el torrente de Besor, donde se quedaron algunos.",se fue,medium,Puede significar partir/salir; revisar contexto.,,,,
f0f40d955510729fed90,OT,2SA,3,17,2SA 3:17,fuese,50,86,91,fuese,"n los ancianos de Israel, diciendo: Ayer y antes procuraban que David",rey sobre ustedes;,"Y habló Abner con los ancianos de Israel, diciendo: Ayer y antes procuraban que David fuese rey sobre ustedes;",se fue,medium,Puede requerir ajustar la frase completa.,,,,
c69db2428058d8be25eb,OT,2SA,3,24,2SA 3:24,fuese,51,121,126,fuése,o? He aquí habíase venido Abner a ti: ¿por qué pues lo dejaste que se,?,"Entonces Joab vino al rey, y le dijo: ¿Qué has hecho? He aquí habíase venido Abner a ti: ¿por qué pues lo dejaste que se fuése?",se fue,medium,Puede requerir ajustar la frase completa.,,,,
4c3ce2fd8cbd1ac06ad4,OT,2SA,4,9,2SA 4:9,dijoles,42,79,86,díjoles,"espondió a Rechâb y a su hermano Baana, hijos de Rimmón Beerothita, y",": Vive Jehová que ha redimido mi alma de toda angustia,","Y David respondió a Rechâb y a su hermano Baana, hijos de Rimmón Beerothita, y díjoles: Vive Jehová que ha redimido mi alma de toda angustia,",les dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,les dijo,Modernización de forma enclítica arcaica.
d44acd0d3c0338de6f06,OT,2SA,6,19,2SA 6:19,fuese,52,165,170,fuése,"da uno una torta de pan, y un pedazo de carne, y un frasco de vino. Y","todo el pueblo, cada uno a su casa.","Y repartió a todo el pueblo, y a toda la multitud de Israel, así a hombres como a mujeres, a cada uno una torta de pan, y un pedazo de carne, y un frasco de vino. Y fuése todo el pueblo, cada uno a su casa.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
c60adf5a73f1952a6ec6,OT,2SA,6,21,2SA 6:21,fuese,53,125,130,fuese,"ue me eligió más bien que a tu padre y a toda su casa, mandándome que","príncipe sobre el pueblo de Jehová, sobre Israel, danzaré delante de","Entonces David respondió a Michâl: Delante de Jehová, que me eligió más bien que a tu padre y a toda su casa, mandándome que fuese príncipe sobre el pueblo de Jehová, sobre Israel, danzaré delante de Jehová.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
78f6795e4ddc63300273,OT,2SA,7,23,2SA 7:23,fuese,54,87,92,fuese,"pueblo, como Israel, en la tierra? una gente por amor de la cual Dios","a redimírsela por pueblo, y le pusiese nombre, e hiciese por ustedes,","¿y quién como tu pueblo, como Israel, en la tierra? una gente por amor de la cual Dios fuese a redimírsela por pueblo, y le pusiese nombre, e hiciese por ustedes, oh Israel, grandes y espantosas obras en tu tierra, por amor de tu pueblo, oh Dios, que tú redimiste de Egipto, de las gentes y de sus dioses?",se fue,medium,Puede requerir ajustar la frase completa.,,,,
ab0cf7781b6f0b4a7385,OT,2SA,11,3,2SA 11:3,dijeronle,17,47,56,dijéronle,"Y envió David a preguntar por aquella mujer, y",": Aquella es Bath-sheba hija de Eliam, mujer de Uría Hetheo.","Y envió David a preguntar por aquella mujer, y dijéronle: Aquella es Bath-sheba hija de Eliam, mujer de Uría Hetheo.",le dijeron,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijeron,Modernización de forma enclítica arcaica.
691817ed191d068eeeb2,OT,2SA,12,10,2SA 12:10,fuese,55,134,139,fuese,"cuanto me menospreciaste, y tomaste la mujer de Uría Hetheo para que",tu mujer.,"Por lo cual ahora no se apartará jamás de tu casa la espada; por cuanto me menospreciaste, y tomaste la mujer de Uría Hetheo para que fuese tu mujer.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
f3cf6e80ece9b4a55d26,OT,2SA,12,21,2SA 12:21,dijeronle,18,2,11,dijéronle,Y,"sus siervos: ¿Qué es esto que has hecho? Por el niño, viviendo aún, a","Y dijéronle sus siervos: ¿Qué es esto que has hecho? Por el niño, viviendo aún, ayunabas y llorabas; y él muerto, levantástete y comiste pan.",le dijeron,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijeron,Modernización de forma enclítica arcaica.
f0ba00957495b0ba5305,OT,2SA,13,19,2SA 13:19,fuese,56,146,151,fuése,"e colores de que estaba vestida, y puestas sus manos sobre su cabeza,",gritando.,"Entonces Thamar tomó ceniza, y esparcióla sobre su cabeza, y rasgó la ropa de colores de que estaba vestida, y puestas sus manos sobre su cabeza, fuése gritando.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
23ba3562e1f7c3bff5f2,OT,2SA,13,20,2SA 13:20,dijole,1,2,8,díjole,Y,su hermano Absalom: ¿Ha estado contigo tu hermano Amnón? Pues calla a,"Y díjole su hermano Absalom: ¿Ha estado contigo tu hermano Amnón? Pues calla ahora, hermana mía: tu hermano es; no pongas tu corazón en este negocio. Y quedóse Thamar desconsolada en casa de Absalom su hermano.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
17823419c3c174c08889,OT,2SA,13,24,2SA 13:24,dijole,2,25,31,díjole,"Y vino Absalom al rey, y",": He aquí, tu siervo tiene ahora esquiladores: yo ruego que venga el r","Y vino Absalom al rey, y díjole: He aquí, tu siervo tiene ahora esquiladores: yo ruego que venga el rey y sus siervos con tu siervo.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
53e09ac7bdc47ad4758d,OT,2SA,13,37,2SA 13:37,fuese,57,21,26,fuése,"Pero Absalom huyó, y","a Talmai hijo de Amiud, rey de Gessur. Y David lloraba por su hijo to","Pero Absalom huyó, y fuése a Talmai hijo de Amiud, rey de Gessur. Y David lloraba por su hijo todos los días.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
03006c352e4eff3aed62,OT,2SA,14,2,2SA 14:2,dijole,3,55,61,díjole,"Envió Joab a Tecoa, y tomó de allá una mujer astuta, y",": Yo te ruego que te enlutes, y te vistas de ropas de luto, y no te un","Envió Joab a Tecoa, y tomó de allá una mujer astuta, y díjole: Yo te ruego que te enlutes, y te vistas de ropas de luto, y no te unjas con óleo, antes sé como mujer que ha mucho tiempo que trae luto por algún muerto;",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
2b2f1bff1d1b04df9c29,OT,2SA,14,31,2SA 14:31,dijole,4,56,62,díjole,"Levantóse por tanto Joab, y vino a Absalom a su casa, y",: ¿Por qué han puesto fuego tus siervos a mis tierras?,"Levantóse por tanto Joab, y vino a Absalom a su casa, y díjole: ¿Por qué han puesto fuego tus siervos a mis tierras?",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
81c973301563dd668143,OT,2SA,15,33,2SA 15:33,dijole,5,2,8,díjole,Y,"David: Si pasares conmigo, serme has de carga;","Y díjole David: Si pasares conmigo, serme has de carga;",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
360e5963beb7af35c119,OT,2SA,16,16,2SA 16:16,dijole,6,80,86,díjole,"luego, que como Husai Arachîta amigo de David hubo llegado a Absalom,","Husai: Viva el rey, viva el rey.","Y acaeció luego, que como Husai Arachîta amigo de David hubo llegado a Absalom, díjole Husai: Viva el rey, viva el rey.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
